PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,orden_en_hogar,Come y duerme  en este hogar,Sexo,Que parentesco o relación tiene con el/la jefe/a del hogar,Age,Cual es el mes en que nació,Cual es el año en que nació,Tiene cédula de ciudadanía ecuatoriana,Está inscrito en el Registro Civil,Tiene seguro de salud privado,Tiene discapacidad permanente por más de un año,Discapacidad intelectual,Discapacidad Fisico-Motora,Discapacidad Visual,Discapacidad Auditiva,Discapacidad Mental,Asiste actualmente a un establecimiento de educación especial para personas con discapacidad,En dónde nació,En que año llegó al Ecuador,Provincia/País Cantón Parroquia de Nacimiento,En que lugar vive habitualmente,Provincia/País Cantón Parroquia Que Vive Habitualmente,Hace 5 años(Noviembre 2005) En que lugar vivía habitualmente,Provincia/País Cantón Parroquia Que Vivía Hace 5 años,Habla Lengua Indígena el Papá,Habla Lengua Indígena la Mamá,Habla Lengua Castellano/Español el Papá,Habla Lengua Castellano/Español la Mamá,Habla Lengua Extranjera el Papá,Habla Lengua Extranjera la Mamá,No habla el Papá,No habla la Mamá,Habla Lengua Indígena,Cual lengua indigena habla,Habla Lengua Castellana,Habla Lengua Extranjera,No habla Ningún Idioma,Como se identifica según su cultura y costumbres,Cual es la Nacionalidad o Pueblo indígena al que pertenece,El/la niño/a participa en el Programa del INFA,El/la niño/a participa en el Programa del Ministerio de Educación,El/la niño/a participa en el Programa del Centro Infantil Privado,El/la niño/a participa en el Programa del Centro Infantil Público,El/la niño/a participa en Otro Programa,"El/la niño/a Le cuida la madre, el padre, familiares o conocidos gratis",El/la niño/a paga a familiares o conocidos por el cuidado,Sabe leer y escribir,En los ultimos 6 meses ha utilizado Telefono Celular,En los ultimos 6 meses ha utilizado Internet,En los utlimos 6 meses ha utilizado Computadora,Asiste actualmente a un establecimiento de enseñanza regular,El establecimiento de enseñanza regular al que asiste es,Cual es el nivel de instrucción más alto al que asiste o asistió,"Cual es el grado, curso o año más alto que aprobó",Tiene algún título de nivel superior o postgrado,Que título tiene,Qué hizo la semana pasada,Si NO ha trabajado,A que se dedica o que hace el negocio o empresa en la que trabaja o trabajo,Que hace o que es en donde trabaja o trabajo,En el lugar indicado trabaja o trabajo como,Cuantas horas trabajo la semana pasada o la última semana que trabajó,El trabajo que realiza o realizó es o fue,Estado conyugal,Seguridad Social aporta o es afiliado,Cuantos hijos e hijas nacidos vivos ha tenido durante toda su vida,Cuantos hijos nacidos vivos ha tenido durante toda su vida,Cuantas hijas nacidas vivas ha tenido durante toda su vida,No sabe cuantos hijo/as nacidos vivos ha tenido durante toda su vida,Total de Hijos Vivos Actualmente,No sabe cuantos hijos estan vivos actualmente,A que edad tuvo su primer hijo o hija,No sabe a que edad tuvo su primer hijo,Año que tuvo su último hijo nacido vivo,Mes que tuvo su último hijo nacido vivo,No sabe cuando  tuvo su último hijo nacido vivo,Esta vivo el último hijo o hija nacido vivo,Discapacidad recodificada,Idioma que habla recodificado,Autoidentificación étnica recodifica,Tipo de actividad,Rama de actividad recodificada,Grupo de ocupación recodificado,Grupos de edad quinquenal,Grandes grupos de edad,Años de escolaridad,Identificador de manzana,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id
Orellana,01,51,999,011,02,034,1,Area rural,3,Se ignora,Hombre,Hijo o HIja,5,Agosto,2005,Si,#NULL !,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,No,Se ignora,Se ignora,Se ignora,Si,Fiscal (Estado),Educación Básica,1,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 5 a 9 años,De 0 a 14 años,0,22015199901102,22015199901102034,220151999011020341,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,034,1,Area rural,4,Se ignora,Mujer,Hijo o HIja,7,Julio,2003,Si,#NULL !,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Se ignora,Se ignora,Se ignora,Si,Fiscal (Estado),Educación Básica,3,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 5 a 9 años,De 0 a 14 años,2,22015199901102,22015199901102034,220151999011020341,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,034,1,Area rural,5,Se ignora,Mujer,Hijo o HIja,1,Diciembre,2008,No,Si,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,No había nacido,#NULL !,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Kichwa Amazonia,Programa del INFA,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,#NULL !,#NULL !,#NULL !,De 1 a 4 años,De 0 a 14 años,#NULL !,22015199901102,22015199901102034,220151999011020341,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,035,1,Area rural,1,Se ignora,Hombre,Jefe o Jefa de hogar,50,Septiembre,1960,Si,#NULL !,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Secundario,6,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Casado/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 50 a 54 años,De 15 a 64 años,12,22015199901102,22015199901102035,220151999011020351,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,035,1,Area rural,2,Se ignora,Mujer,Otro Pariente,48,Junio,1962,Si,#NULL !,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Primario,6,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,150,6111,Cuenta propia,2,Dentro del hogar,Casado/a,No aporta,11,5,6,#NULL !,10,#NULL !,16,#NULL !,2004,Diciembre,#NULL !,Si,#NULL !,Indígena,Indígena,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca","Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",De 45 a 49 años,De 15 a 64 años,7,22015199901102,22015199901102035,220151999011020351,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,035,1,Area rural,3,Se ignora,Hombre,Hijo o HIja,13,Noviembre,1997,Si,#NULL !,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Se ignora,Se ignora,Se ignora,Si,Fiscal (Estado),Educación Básica,9,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No declarado,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,8,22015199901102,22015199901102035,220151999011020351,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,035,1,Area rural,4,Se ignora,Mujer,Hijo o HIja,10,Mayo,2000,No,Si,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Se ignora,Se ignora,Se ignora,Si,Fiscal (Estado),Educación Básica,6,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,5,22015199901102,22015199901102035,220151999011020351,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,035,1,Area rural,5,Se ignora,Mujer,Hijo o HIja,8,Julio,2002,No,Si,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Se ignora,Se ignora,Se ignora,Si,Fiscal (Estado),Educación Básica,4,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 5 a 9 años,De 0 a 14 años,3,22015199901102,22015199901102035,220151999011020351,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,035,1,Area rural,6,Se ignora,Hombre,Hijo o HIja,6,Diciembre,2003,No,Si,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Se ignora,Se ignora,Se ignora,Si,Fiscal (Estado),Educación Básica,2,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 5 a 9 años,De 0 a 14 años,1,22015199901102,22015199901102035,220151999011020351,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,035,1,Area rural,7,Se ignora,Mujer,Hijo o HIja,11,Diciembre,1998,No,Si,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Se ignora,Se ignora,Se ignora,Si,Fiscal (Estado),Educación Básica,7,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,6,22015199901102,22015199901102035,220151999011020351,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,035,1,Area rural,8,Se ignora,Hombre,Hijo o HIja,20,Agosto,1990,Si,#NULL !,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Secundario,6,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No declarado,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 20 a 24 años,De 15 a 64 años,12,22015199901102,22015199901102035,220151999011020351,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,035,1,Area rural,9,Se ignora,Mujer,Hijo o HIja,14,Octubre,1996,No,Si,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,Se ignora,Si,Fiscal (Estado),Primario,6,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Unido/a,No declarado,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,6,22015199901102,22015199901102035,220151999011020351,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,035,1,Area rural,10,Se ignora,Mujer,Hijo o HIja,15,Enero,1995,Si,#NULL !,Si,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Se ignora,Se ignora,Se ignora,Si,Fiscal (Estado),Educación Media,1,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No declarado,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 15 a 19 años,De 15 a 64 años,10,22015199901102,22015199901102035,220151999011020351,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,036,1,Area rural,1,Se ignora,Hombre,Jefe o Jefa de hogar,47,Marzo,1963,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,Se ignora,No,#NULL !,Primario,6,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,150,6111,Cuenta propia,4,Dentro del hogar,Casado/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca","Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",De 45 a 49 años,De 15 a 64 años,7,22015199901102,22015199901102036,220151999011020361,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,036,1,Area rural,2,Se ignora,Mujer,Otro Pariente,43,Agosto,1967,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Primario,6,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,150,6111,Cuenta propia,4,Dentro del hogar,Casado/a,No aporta,10,5,5,#NULL !,10,#NULL !,14,#NULL !,2005,Febrero,#NULL !,Si,#NULL !,Indígena,Indígena,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca","Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",De 40 a 44 años,De 15 a 64 años,7,22015199901102,22015199901102036,220151999011020361,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,036,1,Area rural,3,Se ignora,Hombre,Hijo o HIja,16,Febrero,1994,Si,#NULL !,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Se ignora,Se ignora,Se ignora,Si,Fiscal (Estado),Educación Media,2,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No declarado,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 15 a 19 años,De 15 a 64 años,11,22015199901102,22015199901102036,220151999011020361,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,036,1,Area rural,4,Se ignora,Mujer,Hijo o HIja,14,Febrero,1996,Si,#NULL !,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Educación Básica,10,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No declarado,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,9,22015199901102,22015199901102036,220151999011020361,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,036,1,Area rural,5,Se ignora,Mujer,Hijo o HIja,10,Febrero,2000,Si,#NULL !,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Se ignora,Se ignora,Se ignora,Si,Fiscal (Estado),Educación Básica,6,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,5,22015199901102,22015199901102036,220151999011020361,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,036,1,Area rural,6,Se ignora,Mujer,Hijo o HIja,2,Enero,2008,No,No,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,No había nacido,#NULL !,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,Programa del Ministerio de Educación,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,#NULL !,#NULL !,#NULL !,De 1 a 4 años,De 0 a 14 años,#NULL !,22015199901102,22015199901102036,220151999011020361,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,036,1,Area rural,7,Se ignora,Hombre,Hijo o HIja,5,Enero,2005,No,Si,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,No,Se ignora,Se ignora,Se ignora,Si,Fiscal (Estado),Educación Básica,1,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 5 a 9 años,De 0 a 14 años,0,22015199901102,22015199901102036,220151999011020361,ORELLANA,ORELLANA,DAYUMA,220151999011
Orellana,01,51,999,011,02,037,1,Area rural,1,Se ignora,Hombre,Jefe o Jefa de hogar,31,Mayo,1979,Si,#NULL !,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En esta ciudad o parroquia rural,#NULL !,220151,En esta ciudad o parroquia rural,220151,En esta ciudad o parroquia rural,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,Se ignora,Se ignora,No,#NULL !,Se ignora,Se ignora,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,150,6111,Cuenta propia,36,Dentro del hogar,Casado/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca","Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",De 30 a 34 años,De 15 a 64 años,Se ignora,22015199901102,22015199901102037,220151999011020371,ORELLANA,ORELLANA,DAYUMA,220151999011
