PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Secuencial de Hogar,"Del total de cuartos de este hogar, Cuantos son exclusivos para dormir",Ningun Dormitorio,Tiene este hogar cuarto o espacio exclusivo para cocinar,El servicio higiénico o escusado que dispone el hogar es,Dispone este hogar de espacio con instalaciones y/o ducha para bañarse,Cual es el principal combustible o energía que utiliza este hogar para cocinar,"Principalmente, el agua que toman los miembros del hogar",Dispone este hogar de servicio de telefono convencional,Algun miembro de este hogar dispone de servicio de telefono celular,Dispone este hogar de servicio de internet,Dispone este hogar de computadora,Dispone este hogar de servicio de televisión por cable,Cuanto fue el último pago que realizó el hogar por concepto de luz eléctrica,No paga la luz electrica,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para trabajar,Cuantos se trasladan fuera de esta ciudad o parroquia para trabajar,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para estudiar,Cuantos se trasladan fuera de la ciudad o parroquia rural para estudiar,La vivienda que ocupa este hogar es,"Durante el año 2010, Alguna persona de este hogar recibió dinero por parte de familiares o amigos que viven en el exterior",A partir del último censo de población y vivienda(Noviembre 2001) una o mas personas que vivían en este hogar viajaron a otro pais y todavia no regresan para quedarse definitivamente,Cuantos personas viajaron al Exterior,Total_Personas,Total_Hombres,Total_Mujeres,Identificador de manzana,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id
Orellana,01,51,999,001,07,001,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,8,6,2,22015199900107,22015199900107001,220151999001070011,ORELLANA,ORELLANA,DAYUMA,220151999001
Orellana,01,51,999,001,07,003,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,3,6,22015199900107,22015199900107003,220151999001070031,ORELLANA,ORELLANA,DAYUMA,220151999001
Orellana,01,51,999,001,07,004,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015199900107,22015199900107004,220151999001070041,ORELLANA,ORELLANA,DAYUMA,220151999001
Orellana,01,51,999,002,01,001,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,25,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199900201,22015199900201001,220151999002010011,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,002,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Compran agua purificada,No,Si,No,Si,No,114,#NULL !,Si,1,Si,1,Propia y totalmente pagada,No,No,#NULL !,4,1,3,22015199900201,22015199900201002,220151999002010021,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,004,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Compran agua purificada,No,Si,No,No,Si,22,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,1,3,22015199900201,22015199900201004,220151999002010041,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,005,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,13,#NULL !,No,#NULL !,Si,1,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,7,0,7,22015199900201,22015199900201005,220151999002010051,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,006,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,12,#NULL !,Si,1,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,1,2,22015199900201,22015199900201006,220151999002010061,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,007,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,14,#NULL !,Si,1,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,1,1,0,22015199900201,22015199900201007,220151999002010071,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,008,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,4,#NULL !,Si,1,Si,1,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,0,3,22015199900201,22015199900201008,220151999002010081,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,009,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,14,#NULL !,Si,1,Si,3,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900201,22015199900201009,220151999002010091,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,010,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,6,#NULL !,Si,1,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,4,2,2,22015199900201,22015199900201010,220151999002010101,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,011,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,Si,No,8,#NULL !,Si,1,Si,2,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900201,22015199900201011,220151999002010111,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,012,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,27,#NULL !,Si,1,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,1,2,22015199900201,22015199900201012,220151999002010121,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,014,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,1,1,0,22015199900201,22015199900201014,220151999002010141,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,015,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,Si,1 Persona,4,1,3,22015199900201,22015199900201015,220151999002010151,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,016,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,5,#NULL !,Si,1,Si,1,Propia y totalmente pagada,No,No,#NULL !,7,3,4,22015199900201,22015199900201016,220151999002010161,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,017,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,3,1,2,22015199900201,22015199900201017,220151999002010171,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,018,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,13,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015199900201,22015199900201018,220151999002010181,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,019,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,4,2,2,22015199900201,22015199900201019,220151999002010191,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,020,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,4,#NULL !,No,#NULL !,Si,2,Propia y totalmente pagada,No,No,#NULL !,7,5,2,22015199900201,22015199900201020,220151999002010201,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,021,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,Si,1,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,2,1,22015199900201,22015199900201021,220151999002010211,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,022,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,4,2,2,22015199900201,22015199900201022,220151999002010221,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,023,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,14,#NULL !,No,#NULL !,No,#NULL !,Propia y la está pagando,No,No,#NULL !,3,1,2,22015199900201,22015199900201023,220151999002010231,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,024,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,12,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,Si,1 Persona,3,2,1,22015199900201,22015199900201024,220151999002010241,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,027,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,14,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900201,22015199900201027,220151999002010271,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,028,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,2,1,22015199900201,22015199900201028,220151999002010281,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,029,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,8,#NULL !,No,#NULL !,Si,3,Propia y totalmente pagada,No,No,#NULL !,13,5,8,22015199900201,22015199900201029,220151999002010291,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,01,031,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,16,#NULL !,No,#NULL !,Si,3,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199900201,22015199900201031,220151999002010311,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,02,001,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,Si,No,No,#NULL !,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015199900202,22015199900202001,220151999002020011,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,02,004,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015199900202,22015199900202004,220151999002020041,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,03,001,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,Si,1,Si,1,Propia y totalmente pagada,No,No,#NULL !,2,0,2,22015199900203,22015199900203001,220151999002030011,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,03,002,1,Area rural,Hogar 1,3 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015199900203,22015199900203002,220151999002030021,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,03,007,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015199900203,22015199900203007,220151999002030071,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,03,008,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",Le ponen cloro,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,11,5,6,22015199900203,22015199900203008,220151999002030081,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,03,010,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,Si,5,Propia y totalmente pagada,No,No,#NULL !,10,5,5,22015199900203,22015199900203010,220151999002030101,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,03,012,1,Area rural,Hogar 1,4 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,Si,3,Propia y totalmente pagada,No,No,#NULL !,9,5,4,22015199900203,22015199900203012,220151999002030121,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,03,013,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,Si,3,Si,1,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015199900203,22015199900203013,220151999002030131,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,03,014,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,1,1,0,22015199900203,22015199900203014,220151999002030141,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,04,001,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900204,22015199900204001,220151999002040011,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,04,002,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,Si,#NULL !,#NULL !,No,#NULL !,Si,3,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,6,3,3,22015199900204,22015199900204002,220151999002040021,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,002,04,005,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900204,22015199900204005,220151999002040051,ORELLANA,ORELLANA,DAYUMA,220151999002
Orellana,01,51,999,003,01,001,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,No cocina,Compran agua purificada,No,Si,No,No,No,#NULL !,1,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,2,2,0,22015199900301,22015199900301001,220151999003010011,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,01,002,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,20,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,11,7,4,22015199900301,22015199900301002,220151999003010021,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,01,003,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y la está pagando,No,No,#NULL !,6,3,3,22015199900301,22015199900301003,220151999003010031,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,01,005,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,3,1,2,22015199900301,22015199900301005,220151999003010051,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,01,006,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Compran agua purificada,No,Si,No,No,No,#NULL !,2,Si,1,No,#NULL !,Arrendada,No,No,#NULL !,4,1,3,22015199900301,22015199900301006,220151999003010061,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,01,007,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199900301,22015199900301007,220151999003010071,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,001,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,Si,No,16,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199900302,22015199900302001,220151999003020011,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,002,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,20,#NULL !,No,#NULL !,Si,2,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900302,22015199900302002,220151999003020021,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,003,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,Si,No,No,20,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,5,2,3,22015199900302,22015199900302003,220151999003020031,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,004,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Compran agua purificada,No,Si,No,No,No,20,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199900302,22015199900302004,220151999003020041,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,005,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,16,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015199900302,22015199900302005,220151999003020051,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,006,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,32,#NULL !,No,#NULL !,No,#NULL !,Propia y la está pagando,No,No,#NULL !,5,2,3,22015199900302,22015199900302006,220151999003020061,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,007,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),Compran agua purificada,No,Si,No,No,Si,90,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015199900302,22015199900302007,220151999003020071,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,011,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,No cocina,La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,1,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,3,3,0,22015199900302,22015199900302011,220151999003020111,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,013,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,13,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,10,6,4,22015199900302,22015199900302013,220151999003020131,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,014,1,Area rural,Hogar 1,4 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,34,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,4,4,22015199900302,22015199900302014,220151999003020141,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,016,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,12,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,5,3,2,22015199900302,22015199900302016,220151999003020161,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,017,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,18,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,4,1,3,22015199900302,22015199900302017,220151999003020171,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,019,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,1,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,3,1,2,22015199900302,22015199900302019,220151999003020191,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,022,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,13,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,4,3,22015199900302,22015199900302022,220151999003020221,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,026,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La hierven,No,Si,No,Si,Si,8,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015199900302,22015199900302026,220151999003020261,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,027,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La hierven,No,Si,No,Si,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199900302,22015199900302027,220151999003020271,ORELLANA,ORELLANA,DAYUMA,220151999003
Orellana,01,51,999,003,02,028,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La hierven,No,No,No,No,No,12,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015199900302,22015199900302028,220151999003020281,ORELLANA,ORELLANA,DAYUMA,220151999003
