PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",Cuantos grupos de personas(hogares) duermen en su vivienda y cocinan los alimentos por separado incluya su hogar,nro_hogares,Total de personas de la vivienda,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,sec_id,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,Total_Personas
Orellana,01,57,999,002,10,004,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900210,220157999002,22015799900210004,220157999002100041,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,002,11,001,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900211,220157999002,22015799900211001,220157999002110011,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,002,11,009,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900211,220157999002,22015799900211009,220157999002110091,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,002,11,011,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900211,220157999002,22015799900211011,220157999002110111,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,002,11,018,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900211,220157999002,22015799900211018,220157999002110181,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,002,11,022,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900211,220157999002,22015799900211022,220157999002110221,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,002,11,025,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900211,220157999002,22015799900211025,220157999002110251,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,003,02,005,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900302,220157999003,22015799900302005,220157999003020051,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,003,03,002,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900303,220157999003,22015799900303002,220157999003030021,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,003,05,003,1,Area rural,Casa/Villa,Calle o carretera empedrada,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900305,220157999003,22015799900305003,220157999003050031,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,003,06,016,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900306,220157999003,22015799900306016,220157999003060161,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,003,06,027,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900306,220157999003,22015799900306027,220157999003060271,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,003,07,013,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900307,220157999003,22015799900307013,220157999003070131,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,003,09,005,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900309,220157999003,22015799900309005,220157999003090051,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,003,11,002,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900311,220157999003,22015799900311002,220157999003110021,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,003,11,009,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900311,220157999003,22015799900311009,220157999003110091,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,003,12,006,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900312,220157999003,22015799900312006,220157999003120061,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,004,02,005,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900402,220157999004,22015799900402005,220157999004020051,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,004,02,010,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900402,220157999004,22015799900402010,220157999004020101,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,004,04,004,1,Area rural,Rancho,"Camino, sendero, chaquiñan",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900404,220157999004,22015799900404004,220157999004040041,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,004,04,005,1,Area rural,Rancho,"Camino, sendero, chaquiñan",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900404,220157999004,22015799900404005,220157999004040051,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,57,999,004,04,014,1,Area rural,Rancho,"Camino, sendero, chaquiñan",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015799900404,220157999004,22015799900404014,220157999004040141,ORELLANA,ORELLANA,INES ARANGO,0
Orellana,01,58,999,004,01,025,1,Area rural,Casa/Villa,Calle o carretera empedrada,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899900401,220158999004,22015899900401025,220158999004010251,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,005,02,006,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899900502,220158999005,22015899900502006,220158999005020061,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,006,01,021,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899900601,220158999006,22015899900601021,220158999006010211,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,006,07,006,1,Area rural,Rancho,"Camino, sendero, chaquiñan",En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899900607,220158999006,22015899900607006,220158999006070061,ORELLANA,ORELLANA,LA BELLEZA,0
Orellana,01,58,999,013,03,010,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015899901303,220158999013,22015899901303010,220158999013030101,ORELLANA,ORELLANA,LA BELLEZA,0
Napo,01,53,999,016,04,011,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,15015399901604,150153999016,15015399901604011,150153999016040111,NAPO,TENA,CHONTAPUNTA,0
Orellana,01,51,999,001,01,009,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900101,220151999001,22015199900101009,220151999001010091,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,001,01,010,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900101,220151999001,22015199900101010,220151999001010101,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,001,02,006,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900102,220151999001,22015199900102006,220151999001020061,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,001,02,014,1,Area rural,Mediagua,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900102,220151999001,22015199900102014,220151999001020141,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,001,02,029,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900102,220151999001,22015199900102029,220151999001020291,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,001,02,030,1,Area rural,Mediagua,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900102,220151999001,22015199900102030,220151999001020301,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,001,03,006,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900103,220151999001,22015199900103006,220151999001030061,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,001,04,006,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900104,220151999001,22015199900104006,220151999001040061,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,001,05,001,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900105,220151999001,22015199900105001,220151999001050011,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,001,06,002,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900106,220151999001,22015199900106002,220151999001060021,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,001,06,006,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900106,220151999001,22015199900106006,220151999001060061,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,002,01,003,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900201,220151999002,22015199900201003,220151999002010031,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,002,01,030,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900201,220151999002,22015199900201030,220151999002010301,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,002,01,032,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900201,220151999002,22015199900201032,220151999002010321,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,002,01,034,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900201,220151999002,22015199900201034,220151999002010341,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,002,02,002,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900202,220151999002,22015199900202002,220151999002020021,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,002,02,003,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900202,220151999002,22015199900202003,220151999002020031,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,002,02,005,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900202,220151999002,22015199900202005,220151999002020051,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,002,02,006,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900202,220151999002,22015199900202006,220151999002020061,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,002,03,003,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900203,220151999002,22015199900203003,220151999002030031,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,002,03,004,1,Area rural,Mediagua,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900203,220151999002,22015199900203004,220151999002030041,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,002,03,005,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900203,220151999002,22015199900203005,220151999002030051,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,002,03,011,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900203,220151999002,22015199900203011,220151999002030111,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,002,04,004,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900204,220151999002,22015199900204004,220151999002040041,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,002,04,006,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900204,220151999002,22015199900204006,220151999002040061,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,003,02,009,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900302,220151999003,22015199900302009,220151999003020091,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,003,02,010,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900302,220151999003,22015199900302010,220151999003020101,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,003,02,012,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900302,220151999003,22015199900302012,220151999003020121,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,003,02,015,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900302,220151999003,22015199900302015,220151999003020151,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,003,02,018,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900302,220151999003,22015199900302018,220151999003020181,ORELLANA,ORELLANA,DAYUMA,0
Orellana,01,51,999,003,02,020,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,0,#NULL !,#NULL !,22015199900302,220151999003,22015199900302020,220151999003020201,ORELLANA,ORELLANA,DAYUMA,0
