PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",Cuantos grupos de personas(hogares) duermen en su vivienda y cocinan los alimentos por separado incluya su hogar,nro_hogares,Total de personas de la vivienda,Total_Personas,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,viv_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id,hog_id
Orellana,01,51,999,016,02,012,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso común a varias viviendas,3,0,Por carro recolector,4 cuartos,Si,1 hogares,1,1 persona,1,2 dormitorios,#NULL !,22015199901602,22015199901602012,ORELLANA,ORELLANA,DAYUMA,220151999016,220151999016020121
Orellana,01,51,999,016,04,012,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,1,1 persona,1,1 dormitorio,#NULL !,22015199901604,22015199901604012,ORELLANA,ORELLANA,DAYUMA,220151999016,220151999016040121
Orellana,01,51,999,018,01,043,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Bueno,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,5,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,1 persona,1,2 dormitorios,#NULL !,22015199901801,22015199901801043,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010431
Orellana,01,51,999,018,05,002,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Generador de luz (Planta eléctrica),#NULL !,1,0,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,1 persona,1,1 dormitorio,#NULL !,22015199901805,22015199901805002,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018050021
Orellana,01,51,999,018,05,003,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Generador de luz (Planta eléctrica),#NULL !,1,0,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,1 persona,1,1 dormitorio,#NULL !,22015199901805,22015199901805003,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018050031
Orellana,01,51,999,018,05,006,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Generador de luz (Planta eléctrica),#NULL !,1,0,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,1 persona,1,1 dormitorio,#NULL !,22015199901805,22015199901805006,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018050061
Orellana,01,51,999,018,05,010,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Generador de luz (Planta eléctrica),#NULL !,1,0,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,1 persona,1,1 dormitorio,#NULL !,22015199901805,22015199901805010,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018050101
Orellana,01,57,999,001,03,012,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,"Asbesto (Eternit, Eurolit)",Ladrillo o bloque,"Cerámica, baldosa, vinil o mármol",Bueno,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La queman,2 cuartos,Si,1 hogares,1,1 persona,1,2 dormitorios,#NULL !,22015799900103,22015799900103012,ORELLANA,ORELLANA,INES ARANGO,220157999001,220157999001030121
Orellana,01,57,999,001,03,018,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,De red pública,Por tubería dentro de la vivienda,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,3 cuartos,Si,1 hogares,1,1 persona,1,2 dormitorios,#NULL !,22015799900103,22015799900103018,ORELLANA,ORELLANA,INES ARANGO,220157999001,220157999001030181
Orellana,01,57,999,002,01,001,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,1 persona,1,1 dormitorio,#NULL !,22015799900201,22015799900201001,ORELLANA,ORELLANA,INES ARANGO,220157999002,220157999002010011
Orellana,01,58,999,007,02,002,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Hormigón,Ladrillo o cemento,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,1,2,Por carro recolector,1 cuarto,Si,1 hogares,1,1 persona,1,1 dormitorio,#NULL !,22015899900702,22015899900702002,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007020021
Orellana,01,58,999,007,02,003,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,1 persona,1,1 dormitorio,#NULL !,22015899900702,22015899900702003,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007020031
Orellana,01,58,999,007,02,021,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,Por carro recolector,2 cuartos,Si,1 hogares,1,1 persona,1,2 dormitorios,#NULL !,22015899900702,22015899900702021,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007020211
Orellana,01,58,999,010,04,005,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tierra,Regular,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,1 persona,1,Sin dormitorio,#NULL !,22015899901004,22015899901004005,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010040051
Orellana,01,58,999,010,04,008,1,Area rural,Mediagua,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,1 persona,1,Sin dormitorio,#NULL !,22015899901004,22015899901004008,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010040081
Orellana,01,58,999,010,04,010,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,De otra forma,2 cuartos,Si,1 hogares,1,1 persona,1,1 dormitorio,#NULL !,22015899901004,22015899901004010,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010040101
Orellana,01,58,999,010,04,015,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Asbesto (Eternit, Eurolit)",Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,De otra forma,1 cuarto,Si,1 hogares,1,1 persona,1,Sin dormitorio,#NULL !,22015899901004,22015899901004015,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010040151
Orellana,01,58,999,010,05,002,1,Area rural,Otra vivienda particular,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Otros materiales,Otros materiales,Tierra,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,1 persona,1,Sin dormitorio,#NULL !,22015899901005,22015899901005002,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010050021
Orellana,01,58,999,010,05,005,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,De otra forma,2 cuartos,Si,1 hogares,1,1 persona,1,1 dormitorio,#NULL !,22015899901005,22015899901005005,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010050051
Orellana,01,58,999,010,08,008,1,Area rural,Choza,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Caña revestida o bahareque,Caña,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,No tiene medidor,3,0,La queman,1 cuarto,Si,1 hogares,1,1 persona,1,Sin dormitorio,#NULL !,22015899901008,22015899901008008,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010080081
Orellana,01,58,999,013,01,003,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,1 persona,1,2 dormitorios,#NULL !,22015899901301,22015899901301003,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013010031
Orellana,01,58,999,013,05,005,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,3 cuartos,Si,1 hogares,1,1 persona,1,1 dormitorio,#NULL !,22015899901305,22015899901305005,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013050051
Orellana,01,58,999,015,02,006,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,De otra forma,3 cuartos,Si,1 hogares,1,1 persona,1,3 dormitorios,#NULL !,22015899901502,22015899901502006,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015020061
Orellana,01,51,999,007,01,043,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Ladrillo o bloque,Ladrillo o cemento,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso común a varias viviendas,3,0,Por carro recolector,1 cuarto,Si,1 hogares,1,2 personas,2,1 dormitorio,#NULL !,22015199900701,22015199900701043,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010431
Orellana,01,51,999,009,04,017,1,Area rural,Rancho,Rio /mar / lago,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,2 personas,2,2 dormitorios,#NULL !,22015199900904,22015199900904017,ORELLANA,ORELLANA,DAYUMA,220151999009,220151999009040171
Orellana,01,51,999,009,04,026,1,Area rural,Rancho,Rio /mar / lago,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,2 personas,2,1 dormitorio,#NULL !,22015199900904,22015199900904026,ORELLANA,ORELLANA,DAYUMA,220151999009,220151999009040261
Orellana,01,51,999,011,02,002,1,Area rural,Mediagua,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,No tiene medidor,0,2,De otra forma,2 cuartos,Si,1 hogares,1,2 personas,2,Sin dormitorio,#NULL !,22015199901102,22015199901102002,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011020021
Orellana,01,51,999,011,02,005,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,No tiene medidor,0,5,Por carro recolector,4 cuartos,Si,1 hogares,1,2 personas,2,2 dormitorios,#NULL !,22015199901102,22015199901102005,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011020051
Orellana,01,51,999,011,02,016,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,No tiene medidor,3,0,Por carro recolector,4 cuartos,Si,1 hogares,1,2 personas,2,1 dormitorio,#NULL !,22015199901102,22015199901102016,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011020161
Orellana,01,51,999,011,02,025,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,Por carro recolector,3 cuartos,Si,1 hogares,1,2 personas,2,1 dormitorio,#NULL !,22015199901102,22015199901102025,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011020251
Orellana,01,51,999,011,03,024,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,4 cuartos,Si,1 hogares,1,2 personas,2,1 dormitorio,#NULL !,22015199901103,22015199901103024,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030241
Orellana,01,51,999,011,03,028,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,4 cuartos,Si,1 hogares,1,2 personas,2,4 dormitorios,#NULL !,22015199901103,22015199901103028,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030281
Orellana,01,51,999,011,03,032,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tierra,Malo,Bueno,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La entierran,1 cuarto,Si,1 hogares,1,2 personas,2,1 dormitorio,#NULL !,22015199901103,22015199901103032,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030321
Orellana,01,51,999,011,04,005,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Caña revestida o bahareque,Tierra,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,1 cuarto,Si,1 hogares,1,2 personas,2,1 dormitorio,#NULL !,22015199901104,22015199901104005,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040051
Orellana,01,51,999,011,04,007,1,Area rural,Covacha,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,2 personas,2,Sin dormitorio,#NULL !,22015199901104,22015199901104007,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040071
Orellana,01,51,999,011,04,008,1,Area rural,Mediagua,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,2 personas,2,2 dormitorios,#NULL !,22015199901104,22015199901104008,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040081
Orellana,01,51,999,011,04,024,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,2 cuartos,Si,1 hogares,1,2 personas,2,1 dormitorio,#NULL !,22015199901104,22015199901104024,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040241
Orellana,01,51,999,011,04,050,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,4 cuartos,Si,1 hogares,1,2 personas,2,2 dormitorios,#NULL !,22015199901104,22015199901104050,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040501
Orellana,01,51,999,016,04,004,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,2 personas,2,1 dormitorio,#NULL !,22015199901604,22015199901604004,ORELLANA,ORELLANA,DAYUMA,220151999016,220151999016040041
Orellana,01,51,999,016,04,013,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,1,2 personas,2,2 dormitorios,1,22015199901604,22015199901604013,ORELLANA,ORELLANA,DAYUMA,220151999016,220151999016040131
