PROVINCIA	CANTON	PARROQUIA	ZONA	SECTOR	MANZANA	No. DE VIVIENDA	No. DE HOGAR	Area urbana o rural	Secuencial de Hogar	Del total de cuartos de este hogar, Cuantos son exclusivos para dormir	Ningun Dormitorio	Tiene este hogar cuarto o espacio exclusivo para cocinar	El servicio higi‚nico o escusado que dispone el hogar es	Dispone este hogar de espacio con instalaciones y/o ducha para ba¤arse	Cual es el principal combustible o energ¡a que utiliza este hogar para cocinar	Principalmente, el agua que toman los miembros del hogar	Dispone este hogar de servicio de telefono convencional	Algun miembro de este hogar dispone de servicio de telefono celular	Dispone este hogar de servicio de internet	Dispone este hogar de computadora	Dispone este hogar de servicio de televisi¢n por cable	Cuanto fue el £ltimo pago que realiz¢ el hogar por concepto de luz el‚ctrica	No paga la luz electrica	Alg£n miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para trabajar	Cuantos se trasladan fuera de esta ciudad o parroquia para trabajar	Alg£n miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para estudiar	Cuantos se trasladan fuera de la ciudad o parroquia rural para estudiar	La vivienda que ocupa este hogar es	Durante el a¤o 2010, Alguna persona de este hogar recibi¢ dinero por parte de familiares o amigos que viven en el exterior	A partir del £ltimo censo de poblaci¢n y vivienda(Noviembre 2001) una o mas personas que viv¡an en este hogar viajaron a otro pais y todavia no regresan para quedarse definitivamente	Cuantos personas viajaron al Exterior	Total_Personas	Total_Hombres	Total_Mujeres	Identificador de manzana	sec_id	viv_id	hog_id	Nombre de provincia	Nombre de cant¢n	Nombre de parroquia
Orellana	01	54	999	005	04	009	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La hierven	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	9	3	6	22015499900504	220154999005	22015499900504009	220154999005040091	ORELLANA	ORELLANA	EL DORADO
Orellana	01	57	999	001	03	001	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	7	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	2	1	1	22015799900103	220157999001	22015799900103001	220157999001030011	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	03	003	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	3	#NULL !	Si	1	Si	2	Propia y totalmente pagada	No	No	#NULL !	7	6	1	22015799900103	220157999001	22015799900103003	220157999001030031	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	03	006	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La hierven	No	No	No	No	No	3	#NULL !	No	#NULL !	Si	2	Propia y totalmente pagada	No	No	#NULL !	2	1	1	22015799900103	220157999001	22015799900103006	220157999001030061	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	03	007	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La hierven	No	No	No	No	No	7	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	4	4	22015799900103	220157999001	22015799900103007	220157999001030071	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	03	008	1	Area rural	Hogar 1	1 dormitorio	#NULL !	No	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La hierven	No	Si	No	No	No	5	#NULL !	No	#NULL !	No	#NULL !	Propia y la est  pagando	No	No	#NULL !	2	0	2	22015799900103	220157999001	22015799900103008	220157999001030081	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	03	009	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	Le ponen cloro	No	Si	No	No	No	4	#NULL !	Si	1	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	5	3	2	22015799900103	220157999001	22015799900103009	220157999001030091	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	03	011	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La hierven	No	Si	No	No	No	#NULL !	2	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	4	2	2	22015799900103	220157999001	22015799900103011	220157999001030111	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	03	012	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	De uso exclusivo del hogar	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	8	#NULL !	Si	1	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	1	1	0	22015799900103	220157999001	22015799900103012	220157999001030121	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	03	013	1	Area rural	Hogar 1	3 dormitorios	#NULL !	No	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La hierven	No	No	No	No	No	10	#NULL !	Si	1	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	9	4	5	22015799900103	220157999001	22015799900103013	220157999001030131	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	03	014	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La hierven	No	Si	No	No	No	35	#NULL !	No	#NULL !	No	#NULL !	Prestada o cedida (no pagada)	Si	No	#NULL !	2	1	1	22015799900103	220157999001	22015799900103014	220157999001030141	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	03	016	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	Compartido con varios hogares	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	2	No	#NULL !	Si	1	Propia y totalmente pagada	No	No	#NULL !	8	5	3	22015799900103	220157999001	22015799900103016	220157999001030161	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	03	018	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	De uso exclusivo del hogar	Gas (tanque o cilindro)	Le ponen cloro	No	Si	No	No	No	7	#NULL !	Si	1	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	1	1	0	22015799900103	220157999001	22015799900103018	220157999001030181	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	03	019	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	8	#NULL !	No	#NULL !	Si	1	Propia y totalmente pagada	No	No	#NULL !	9	4	5	22015799900103	220157999001	22015799900103019	220157999001030191	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	03	020	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	Si	1	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	2	2	0	22015799900103	220157999001	22015799900103020	220157999001030201	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	04	001	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	4	#NULL !	Si	1	Si	2	Propia y totalmente pagada	No	No	#NULL !	6	3	3	22015799900104	220157999001	22015799900104001	220157999001040011	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	04	002	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	Le ponen cloro	No	No	No	No	No	10	#NULL !	No	#NULL !	Si	3	Propia y totalmente pagada	No	No	#NULL !	7	4	3	22015799900104	220157999001	22015799900104002	220157999001040021	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	001	04	006	1	Area rural	Hogar 1	2 dormitorios	#NULL !	No	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La hierven	No	Si	No	No	No	28	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	4	3	1	22015799900104	220157999001	22015799900104006	220157999001040061	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	002	01	001	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	1	1	0	22015799900201	220157999002	22015799900201001	220157999002010011	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	005	11	001	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	Si	2	Prestada o cedida (no pagada)	Si	No	#NULL !	4	3	1	22015799900511	220157999005	22015799900511001	220157999005110011	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	005	11	002	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	Si	2	No	#NULL !	Propia y totalmente pagada	Si	No	#NULL !	6	2	4	22015799900511	220157999005	22015799900511002	220157999005110021	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	57	999	005	11	003	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	Si	No	#NULL !	6	4	2	22015799900511	220157999005	22015799900511003	220157999005110031	ORELLANA	ORELLANA	INES ARANGO
Orellana	01	58	999	007	02	002	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	2	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	1	1	0	22015899900702	220158999007	22015899900702002	220158999007020021	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	003	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	1	1	0	22015899900702	220158999007	22015899900702003	220158999007020031	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	005	1	Area rural	Hogar 1	1 dormitorio	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	4	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	7	3	4	22015899900702	220158999007	22015899900702005	220158999007020051	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	006	1	Area rural	Hogar 1	2 dormitorios	#NULL !	No	No tiene	No tiene	Gas (tanque o cilindro)	La hierven	No	Si	No	No	No	#NULL !	2	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	10	7	3	22015899900702	220158999007	22015899900702006	220158999007020061	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	009	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	2	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	4	4	22015899900702	220158999007	22015899900702009	220158999007020091	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	010	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	De uso exclusivo del hogar	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	5	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	5	2	3	22015899900702	220158999007	22015899900702010	220158999007020101	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	011	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	2	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	6	2	22015899900702	220158999007	22015899900702011	220158999007020111	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	012	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	2	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	6	2	4	22015899900702	220158999007	22015899900702012	220158999007020121	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	014	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	2	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	9	5	4	22015899900702	220158999007	22015899900702014	220158999007020141	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	015	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	9999	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	10	6	4	22015899900702	220158999007	22015899900702015	220158999007020151	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	018	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	3	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	7	3	4	22015899900702	220158999007	22015899900702018	220158999007020181	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	020	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	6	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	4	1	3	22015899900702	220158999007	22015899900702020	220158999007020201	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	021	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	4	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	1	1	0	22015899900702	220158999007	22015899900702021	220158999007020211	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	023	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La filtran	No	Si	No	No	No	77	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	3	2	1	22015899900702	220158999007	22015899900702023	220158999007020231	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	024	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	2	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	2	1	1	22015899900702	220158999007	22015899900702024	220158999007020241	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	026	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	7	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	3	2	1	22015899900702	220158999007	22015899900702026	220158999007020261	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	007	02	027	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	3	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	2	1	1	22015899900702	220158999007	22015899900702027	220158999007020271	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	04	003	1	Area rural	Hogar 1	0	0	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	5	3	2	22015899901004	220158999010	22015899901004003	220158999010040031	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	04	005	1	Area rural	Hogar 1	0	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	Si	1	No	#NULL !	Propia y la est  pagando	No	No	#NULL !	1	1	0	22015899901004	220158999010	22015899901004005	220158999010040051	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	04	006	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	2	6	22015899901004	220158999010	22015899901004006	220158999010040061	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	04	008	1	Area rural	Hogar 1	0	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Prestada o cedida (no pagada)	No	No	#NULL !	1	1	0	22015899901004	220158999010	22015899901004008	220158999010040081	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	04	009	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	De uso exclusivo del hogar	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Prestada o cedida (no pagada)	No	No	#NULL !	4	1	3	22015899901004	220158999010	22015899901004009	220158999010040091	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	04	010	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La hierven	No	No	No	No	No	10	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	1	1	0	22015899901004	220158999010	22015899901004010	220158999010040101	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	04	012	1	Area rural	Hogar 1	0	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	2	6	22015899901004	220158999010	22015899901004012	220158999010040121	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	04	015	1	Area rural	Hogar 1	0	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	1	1	0	22015899901004	220158999010	22015899901004015	220158999010040151	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	04	016	1	Area rural	Hogar 1	0	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	5	3	22015899901004	220158999010	22015899901004016	220158999010040161	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	04	017	1	Area rural	Hogar 1	0	#NULL !	Si	De uso exclusivo del hogar	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	4	2	2	22015899901004	220158999010	22015899901004017	220158999010040171	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	05	002	1	Area rural	Hogar 1	0	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	1	1	0	22015899901005	220158999010	22015899901005002	220158999010050021	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	05	004	1	Area rural	Hogar 1	0	0	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	2	2	0	22015899901005	220158999010	22015899901005004	220158999010050041	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	05	005	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	1	1	0	22015899901005	220158999010	22015899901005005	220158999010050051	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	06	002	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	De uso exclusivo del hogar	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	4	3	1	22015899901006	220158999010	22015899901006002	220158999010060021	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	06	003	1	Area rural	Hogar 1	0	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Por servicios	No	No	#NULL !	5	2	3	22015899901006	220158999010	22015899901006003	220158999010060031	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	06	005	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	Si	2	Propia y totalmente pagada	No	No	#NULL !	6	2	4	22015899901006	220158999010	22015899901006005	220158999010060051	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	08	002	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	5	3	22015899901008	220158999010	22015899901008002	220158999010080021	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	08	003	1	Area rural	Hogar 1	0	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	4	2	2	22015899901008	220158999010	22015899901008003	220158999010080031	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	08	004	1	Area rural	Hogar 1	0	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	5	3	2	22015899901008	220158999010	22015899901008004	220158999010080041	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	08	005	1	Area rural	Hogar 1	0	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	4	4	22015899901008	220158999010	22015899901008005	220158999010080051	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	08	007	1	Area rural	Hogar 1	0	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	4	4	22015899901008	220158999010	22015899901008007	220158999010080071	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	010	08	008	1	Area rural	Hogar 1	0	0	No	De uso exclusivo del hogar	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	2	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	1	1	0	22015899901008	220158999010	22015899901008008	220158999010080081	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	001	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	17	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	10	5	5	22015899901301	220158999013	22015899901301001	220158999013010011	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	002	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	10	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	6	2	4	22015899901301	220158999013	22015899901301002	220158999013010021	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	003	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	Si	1	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	1	1	0	22015899901301	220158999013	22015899901301003	220158999013010031	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	005	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	10	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	4	4	0	22015899901301	220158999013	22015899901301005	220158999013010051	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	006	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	27	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	6	3	3	22015899901301	220158999013	22015899901301006	220158999013010061	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	013	01	007	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	26	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	9	5	4	22015899901301	220158999013	22015899901301007	220158999013010071	ORELLANA	ORELLANA	LA BELLEZA
